TF_Name,GSM_ID,Cluster_ID,Cluster_Type,TF_Count_in_Cluster,Single_ROC_AUC,MTL_ROC_AUC,Delta_ROC_AUC,Single_PR_AUC,MTL_PR_AUC,Delta_PR_AUC,Single_Accuracy,MTL_Accuracy,Delta_Accuracy,Single_Precision,MTL_Precision,Delta_Precision,Single_Recall,MTL_Recall,Delta_Recall,Single_F1,MTL_F1,Delta_F1,Single_MCC,MTL_MCC,Delta_MCC
Rcor2,GSM2534040,406,MTL,2,0.9353295,0.932503611111111,-0.0028258888888890166,0.9291075115275081,0.9264102988912382,-0.0026972126362699855,0.86,0.8615,0.0015000000000000568,0.8387703889585947,0.8524536886577836,0.013683299699188911,0.8913333333333333,0.8743333333333333,-0.017000000000000015,0.8642533936651584,0.8632548955076518,-0.0009984981575066332,0.7214179376685025,0.7232382658963399,0.0018203282278373978
Rela,GSM2333680,243,MTL,2,0.9497072222222223,0.947477777777778,-0.002229444444444284,0.9529177373070846,0.9514331048007454,-0.001484632506339234,0.8825,0.8753333333333333,-0.0071666666666666545,0.9132157003961109,0.8627577319587629,-0.050457968437347955,0.8453333333333334,0.8926666666666667,0.04733333333333334,0.8779643413536438,0.8774574049803407,-0.000506936373303013,0.7671222814721537,0.7511181408954751,-0.01600414057667854
Repin1,GSM4307849,96,MTL,4,0.9437484498072733,0.9459951399363165,0.002246690129043105,0.9306566855864098,0.9311348429110556,0.0004781573246458448,0.8875526157546603,0.892162758067749,0.004610142313088761,0.8773784355179705,0.8885913229780397,0.01121288746006921,0.8345902463549523,0.8340874811463047,-0.0005027652086475598,0.8554496263849524,0.8604771784232366,0.0050275520382842,0.764170198635448,0.7737688671266162,0.009598668491168194
Rnap2,GSM2828296,421,MTL,2,0.9696794964028778,0.9711651079136692,0.001485611510791407,0.973686237142076,0.9754983941546308,0.0018121570125547715,0.9242214532871972,0.9171280276816608,-0.007093425605536385,0.9528228924980665,0.9113335716839472,-0.04148932081411927,0.8863309352517985,0.916906474820144,0.030575539568345467,0.9183749534103616,0.9141115294961448,-0.004263423914216746,0.8497658817515434,0.8340672620848917,-0.01569861966665176
Rorb,GSM5668148,182,MTL,2,0.9256538900178813,0.9391112586884184,0.01345736867053704,0.8053950050535058,0.8297068287716974,0.024311823718191627,0.927991033903054,0.9293919865508544,0.0014009526478003798,0.7984644913627639,0.8224489795918367,0.023984488229072842,0.7323943661971831,0.7095070422535211,-0.022887323943661997,0.7640036730945822,0.7618147448015122,-0.002188928293069936,0.7225476952090806,0.7233409830893167,0.0007932878802361376
Runx2,GSM3312807,219,MTL,3,0.9480621111111112,0.9482117777777777,0.00014966666666649253,0.9451968248185049,0.948082110109836,0.002885285291331141,0.8813333333333333,0.8763333333333333,-0.0050000000000000044,0.8877966101694915,0.8687132593076421,-0.019083350861849424,0.873,0.8866666666666667,0.013666666666666716,0.8803361344537816,0.8775981524249422,-0.0027379820288393475,0.7627726146656034,0.7528274543222941,-0.009945160343309278
Rxra,GSM5213955,190,MTL,2,0.9786964444444445,0.9803414444444444,0.0016449999999998965,0.9715869636190878,0.9743399791708988,0.0027530155518109556,0.9256666666666666,0.9343333333333332,0.0086666666666666,0.9020780856423174,0.925261096605744,0.023183010963426565,0.955,0.945,-0.010000000000000009,0.9277849740932642,0.9350263852242744,0.007241411131010178,0.8528021760694783,0.8688644040895266,0.016062228020048308
SALL2,GSM2824365,45,MTL,4,0.9405524425287356,0.9489642401021712,0.008411797573435575,0.9347983956275527,0.9426381594310128,0.007839763803460076,0.8854166666666666,0.8976022012578616,0.01218553459119498,0.905223478729133,0.9082855653986452,0.003062086669512243,0.8050766283524904,0.8347701149425287,0.029693486590038343,0.8522179974651457,0.8699775393062141,0.017759541841068427,0.7626563148032024,0.7876746716773498,0.02501835687414744
SATB1,GSM3499390,305,MTL,2,0.9948057777777778,0.9945987777777776,-0.00020700000000017926,0.9958975724161535,0.995794076739285,-0.00010349567686851469,0.9733333333333334,0.9715,-0.0018333333333333535,0.9723885562208916,0.9666776641372484,-0.005710892083643171,0.9743333333333334,0.9766666666666668,0.0023333333333334094,0.9733599733599734,0.9716464931188856,-0.0017134802410877503,0.9466685600056801,0.9430503497544342,-0.003618210251245868
SCRT1,GSM2423730,80,MTL,4,0.936352888888889,0.9438583333333332,0.007505444444444231,0.9418208198757043,0.9494781007337184,0.007657280858014093,0.865,0.8746666666666667,0.009666666666666712,0.8583115183246073,0.9206586826347304,0.062347164310123104,0.8743333333333333,0.82,-0.054333333333333345,0.8662483487450462,0.8674188998589563,0.0011705511139100677,0.7301272154688303,0.7538525724963865,0.023725357027556182
SCRT2,GSM2423341,80,MTL,4,0.9435881111111112,0.952161777777778,0.008573666666666813,0.9479011137674093,0.9578990893859703,0.009997975618561084,0.8806666666666667,0.8993333333333333,0.01866666666666661,0.8729588504245591,0.9197617379117028,0.046802887487143674,0.891,0.875,-0.016000000000000014,0.881887165951831,0.896822685343355,0.014935519391523933,0.7614959723968644,0.7996141488582582,0.038118176461393816
SIX2,GSM1970531,352,MTL,4,0.9405661111111112,0.9425364444444444,0.001970333333333185,0.9439904285765184,0.94623269604948,0.0022422674729616343,0.8733333333333333,0.8611666666666666,-0.012166666666666659,0.8960396039603961,0.9250686543742644,0.029029050413868385,0.8446666666666667,0.786,-0.058666666666666645,0.8695950583390528,0.8498828617768968,-0.01971219656215606,0.7478968885540012,0.7306367518725843,-0.017260136681416904
SIX4,GSM5214658,352,MTL,4,0.958467111111111,0.9785225555555556,0.020055444444444515,0.9565253261996215,0.976786601379624,0.020261275180002536,0.8875,0.9221666666666668,0.034666666666666845,0.8705769843799809,0.9445419445419444,0.07396496016196352,0.9103333333333333,0.897,-0.013333333333333308,0.8900114062245397,0.9201572918447598,0.030145885620220136,0.7758093758737689,0.8454049056367063,0.06959552976293748
SIX5,GSM1010879,352,MTL,4,0.9262358888888889,0.9378442222222224,0.011608333333333554,0.9289286313470332,0.9420006134266704,0.013071982079637223,0.8403333333333334,0.854,0.013666666666666605,0.8182668329177057,0.9197628458498024,0.10149601293209665,0.875,0.7756666666666666,-0.09933333333333338,0.8456829896907216,0.8415913200723327,-0.004091669618388916,0.6823086089411531,0.7168520217495685,0.03454341280841544
SMAD9,GSM5214199,14,MTL,6,0.9692127380952381,0.9725904761904762,0.003377738095238114,0.9642979047246103,0.9705359345472352,0.006238029822624891,0.9022413793103449,0.9153448275862068,0.013103448275861962,0.8809280109177755,0.9255436785845929,0.04461566766681735,0.9221428571428572,0.8967857142857143,-0.025357142857142856,0.9010643866689932,0.9109377834210048,0.009873396752011598,0.8053763190948804,0.8306879096937771,0.02531159059889676
SMARCC1,GSM3094371,325,MTL,2,0.9319723333333333,0.9358914444444444,0.0039191111111110954,0.9398116194891895,0.9441550149697868,0.004343395480597367,0.8631666666666666,0.8721666666666666,0.009000000000000008,0.8652363392557828,0.8929954241464273,0.027759084890644492,0.8603333333333333,0.8456666666666667,-0.014666666666666606,0.8627778706334615,0.8686868686868687,0.005908998053407277,0.7263449952993783,0.7453809570987356,0.019035961799357293
SNAI2,GSM1336154,80,MTL,4,0.9806771111111112,0.9800283888888888,-0.0006487222222224531,0.9802802394728475,0.9782951527519508,-0.0019850867208967005,0.9273333333333333,0.9288333333333332,0.0014999999999998348,0.9357579877634262,0.9318563276267204,-0.003901660136705787,0.9176666666666666,0.9253333333333332,0.0076666666666665995,0.9266240323123528,0.9285833751463456,0.0019593428339927943,0.8548264391613217,0.8576876802722532,0.002861241110931445
SOX13,GSM2534354,376,MTL,3,0.9466559999999999,0.9709982777777776,0.024342277777777643,0.9445626601733663,0.970304994390178,0.025742334216811713,0.8611666666666666,0.9145,0.053333333333333344,0.8152458539423916,0.9036027263875364,0.08835687244514479,0.934,0.928,-0.006000000000000005,0.8705918906322822,0.9156388751850024,0.04504698455272027,0.7301210037090369,0.8293023358121512,0.0991813321031143
SOX15,GSM5667459,377,MTL,5,0.9309305340181454,0.9360957892992838,0.005165255281138426,0.8374682702336176,0.8449220954328941,0.007453825199276509,0.9383832673827021,0.9429055963821368,0.0045223289994347216,0.7894736842105263,0.8142589118198874,0.024785227609361082,0.8100558659217877,0.8081936685288641,-0.0018621973929235924,0.7996323529411765,0.811214953271028,0.011582600329851478,0.7633215747062432,0.7775900152484831,0.014268440542239968
SOX18,GSM5214537,379,MTL,2,0.9577034843205574,0.9577110336817656,7.549361208170069e-06,0.9492053259732616,0.949346178435718,0.00014085246245643113,0.888756388415673,0.8853492333901193,-0.0034071550255536653,0.8779406750767133,0.8624216430221049,-0.015519032054608362,0.8972125435540069,0.910801393728223,0.013588850174216072,0.8874719972428055,0.8859515336383664,-0.0015204636044390263,0.777688605030263,0.7720251879368408,-0.005663417093422218
SOX21,GSM2994927,377,MTL,5,0.9552433397370107,0.9591025421721624,0.0038592024351516985,0.8609277927218781,0.8726929933216965,0.011765200599818337,0.9155770324047754,0.923820352472996,0.008243320068220594,0.7424023154848046,0.781733746130031,0.03933143064522637,0.8117088607594937,0.7990506329113924,-0.012658227848101222,0.7755102040816326,0.7902973395931142,0.014787135511481586,0.7247437038458462,0.7438268665908302,0.019083162744984006
SOX2,GSM1701828,377,MTL,5,0.9434219444444445,0.9437560555555556,0.0003341111111111461,0.9394051019841603,0.942193361017128,0.002788259032967755,0.8545,0.8756666666666667,0.021166666666666667,0.8032506415739948,0.8724388631857237,0.06918822161172888,0.939,0.88,-0.05899999999999994,0.8658367911479945,0.8762031198141388,0.010366328666144287,0.7193470512950539,0.7513615516637167,0.03201450036866271
SOX4,GSM1970164,377,MTL,5,0.9775258922323304,0.977635409377187,0.00010951714485651909,0.9743558535696693,0.9736160186728258,-0.0007398348968434831,0.9334243769204507,0.9324001365653808,-0.001024240355069872,0.9005524861878453,0.9033457249070632,0.002793238719217883,0.978,0.972,-0.006000000000000005,0.9376797698945349,0.9364161849710982,-0.0012635849234367003,0.8698849954897215,0.8671090588276604,-0.002775936662061107
SOX5,GSM2534682,376,MTL,3,0.9502697777777778,0.9743097222222222,0.02403994444444446,0.9489814409428491,0.9729080657183252,0.023926624775476135,0.878,0.923,0.04500000000000004,0.8476394849785408,0.9112119248217756,0.0635724398432348,0.9216666666666666,0.9373333333333334,0.015666666666666718,0.8831044394762056,0.9240880709825828,0.04098363150637718,0.7588996455218663,0.8463478263916864,0.08744818086982009
SOX9,GSM3139254,378,MTL,2,0.9859351713859911,0.9866337555886736,0.0006985842026825395,0.9406068388410547,0.973783214106978,0.03317637526592332,0.9661016949152542,0.980629539951574,0.014527845036319764,0.873015873015873,0.9649122807017544,0.09189640768588136,0.9016393442622951,0.9016393442622952,1.1102230246251565e-16,0.8870967741935484,0.9322033898305084,0.04510661563696006,0.8673160469816522,0.9216398494852992,0.05432380250364699
SP140L,GSM5214592,5,MTL,2,0.9630511111111111,0.9611645555555556,-0.0018865555555555025,0.9603085479210379,0.9589092576021772,-0.0013992903188607686,0.8991666666666667,0.8916666666666667,-0.007499999999999951,0.8990336554481839,0.9149011299435028,0.01586747449531889,0.8993333333333333,0.8636666666666667,-0.035666666666666624,0.8991834694217631,0.8885459533607681,-0.010637516060994945,0.7983333776851889,0.7845644964535895,-0.013768881231599361
SP140,GSM2398967,5,MTL,2,0.9729148393085045,0.9707474184940248,-0.002167420814479737,0.9650406700323355,0.9593102483473904,-0.005730421684945086,0.9337646858505023,0.9293376468585052,-0.004427038991997145,0.9330016583747927,0.9181494661921707,-0.014852192182621904,0.9376666666666666,0.946,0.008333333333333304,0.9353283458021613,0.9318666885568871,-0.003461657245274141,0.8674640800939446,0.8589277889258974,-0.008536291168047216
SP2,GSM2026796,62,MTL,4,0.9919668982427462,0.9938772646778368,0.0019103664350905714,0.9926645642451105,0.9942281765685604,0.0015636123234499255,0.9603451441160271,0.9654855883972828,0.005140444281255707,0.9715447154471545,0.9600785340314136,-0.01146618141574085,0.956,0.978,0.02200000000000002,0.9637096774193549,0.9689564068692206,0.005246729449865706,0.9201543278279062,0.9303065050765322,0.010152177248626049
SP4,GSM2026799,62,MTL,4,0.9943836919239165,0.9969444964140942,0.002560804490177704,0.9949175796754361,0.9977067715203878,0.002789191844951633,0.9657454262358894,0.9785908913974308,0.012845465161541392,0.9479695431472082,0.9719137818419332,0.023944238694725062,0.996,0.992,-0.0040000000000000036,0.9713914174252276,0.9818541735400858,0.01046275611485814,0.9305412046438242,0.9560546700706624,0.02551346542683819
SP5,GSM2527396,62,MTL,4,0.9729691666666667,0.9788172222222222,0.005848055555555565,0.9712445062764802,0.9782475789460552,0.007003072669575006,0.9168333333333333,0.9285,0.011666666666666714,0.8999040614007036,0.928071928071928,0.028167866671224395,0.938,0.929,-0.008999999999999897,0.9185572058103476,0.928535732133933,0.009978526323585424,0.8344146838625441,0.8570004285003214,0.022585744637777294
SPIB,GSM1370289,171,MTL,2,0.9902593888888889,0.9914684444444444,0.001209055555555505,0.9910131876013566,0.9921154287308698,0.0011022411295131818,0.959,0.9575,-0.0014999999999999458,0.9605351170568562,0.9400448861814684,-0.020490230875387816,0.9573333333333334,0.9773333333333334,0.020000000000000018,0.9589315525876461,0.9583265239418206,-0.0006050286458254561,0.9180051000425005,0.9157207014326864,-0.002284398609814109
STAT1,GSM1057013,432,MTL,3,0.9678467777777777,0.9698672222222224,0.0020204444444447134,0.9670516823018133,0.969727392400704,0.0026757100988907823,0.908,0.9168333333333332,0.008833333333333138,0.9232365145228216,0.922894825836997,-0.00034168868582462597,0.89,0.9096666666666666,0.01966666666666661,0.9063136456211812,0.9162330031895248,0.009919357568343612,0.8165292825182058,0.8337523159566134,0.017223033438407587
STAT3,GSM2278004,432,MTL,3,0.9311282222222224,0.932197,0.0010687777777776963,0.9313543449282098,0.9313033089285722,-5.1035999637627505e-05,0.8473333333333334,0.8615,0.01416666666666666,0.9010777521170131,0.8561576354679803,-0.04492011664903284,0.7803333333333333,0.869,0.08866666666666667,0.8363701321900678,0.862531017369727,0.0261608851796592,0.700988650710942,0.7230813512282771,0.02209270051733514
STAT5A,GSM1010721,431,MTL,3,0.9321980555555557,0.9346446666666668,0.0024466111111111077,0.9306521661680095,0.9336692201795112,0.003017054011501652,0.8536666666666667,0.8585,0.004833333333333356,0.8944237918215613,0.8588588588588588,-0.03556493296270247,0.802,0.858,0.05599999999999994,0.8456942003514939,0.8584292146073037,0.012735014255809807,0.7111402215103293,0.7170003585002689,0.0058601369899395905
STAT5B,GSM5268602,431,MTL,3,0.9433786861145542,0.9457219932163,0.002343307101745795,0.7409972698152759,0.7439921251575723,0.0029948553422963764,0.9364027823782709,0.9360715468698244,-0.0003312355084464924,0.7555555555555555,0.7007042253521126,-0.054851330203442905,0.5537459283387622,0.6482084690553745,0.09446254071661231,0.6390977443609023,0.6734348561759729,0.0343371118150706,0.6139260549642055,0.6386563435136273,0.02473028854942183
STAT6,GSM5214020,431,MTL,3,0.9563668888888888,0.9598550555555556,0.0034881666666668476,0.9531859662692166,0.9577532242937457,0.004567258024529064,0.8825,0.8875,0.0050000000000000044,0.9073482428115016,0.8668349637109498,-0.0405132791005518,0.852,0.9156666666666666,0.06366666666666665,0.8788035069623518,0.8905819419679041,0.011778435005552312,0.7664272668824624,0.7762326442954525,0.009805377412990035
Sall1,GSM2824335,45,MTL,4,0.9578515844858435,0.9637519286288324,0.0059003441429889,0.9318285398320496,0.9364629029034266,0.00463436307137699,0.9395395901846699,0.9445990387047812,0.005059448520111309,0.9290012033694344,0.9188571428571428,-0.010144060512291553,0.8109243697478992,0.8445378151260504,0.03361344537815125,0.8659562535053281,0.8801313628899836,0.014175109384655493,0.8303401889969536,0.8454585132146434,0.015118324217689771
Sall3,GSM3258646,45,MTL,4,0.9615501424402538,0.960151771625688,-0.0013983708145658413,0.9350266659359505,0.9359345080729924,0.0009078421370418699,0.9168937329700273,0.9092643051771118,-0.007629427792915533,0.9174977334542158,0.8540840602696272,-0.06341367318458857,0.8254486133768353,0.8784665579119086,0.05301794453507336,0.8690425075139545,0.8661037394451147,-0.0029387680688398587,0.8108482882627296,0.7976876257444614,-0.013160662518268196
Sall4,GSM3082674,45,MTL,4,0.9720699160885765,0.974873649815336,0.002803733726759461,0.9660714287904638,0.9682332916886098,0.0021618628981460164,0.9507453013609851,0.9518254482609636,0.0010801468999784847,0.945859872611465,0.9415461973601508,-0.0043136752513142085,0.9121621621621622,0.92014742014742,0.007985257985257843,0.9287054409005628,0.9307238272755514,0.0020183863749885234,0.8914427060325066,0.8939434397186046,0.0025007336860979335
Satb2,GSM5214119,305,MTL,2,0.9607265555555556,0.9615844444444444,0.0008578888888887137,0.9574368382474691,0.9598383757505128,0.002401537503043727,0.8821666666666667,0.8996666666666666,0.01749999999999996,0.9391037916507086,0.8975464190981433,-0.04155737255256531,0.8173333333333334,0.9023333333333332,0.08499999999999985,0.8739975049010872,0.8999335106382979,0.025936005737210666,0.7708410501601637,0.7993447018721591,0.028503651711995426
