TF_Name,Subgroup,GSM_ID,Family,Function,Cell_Line,Species,Cistrome_ID,External_ID_Type,PBC,FRiP,MappedRatio,PeaksFoldChangeAbove10,PeaksUnionDHSRatio,FastQC,GC_Content_Mean,GC_Content_Median,GC_Content_Std,GC_Content_Min,GC_Content_Max,Total_Sequences,Avg_Sequence_Length,mcc,roc_auc,pr_auc,precision,recall,accuracy,f1,gsm,fold
ZNF615,ZNF,GSM5214514,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145996,GEO,0.987,0.0366766476426887,0,279,0.9072,36,59.53,60.5,9.82,20.5,95.5,15000,200,0.7187833213603196,0.949710747025551,0.8934332105352558,0.8894472361809045,0.708,0.8840992273281821,0.7884187082405345,GSM5214514,0
ZNF616,ZNF,GSM5215705,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153240,GEO,0.987,0.0518075059866788,0,909,0.9192,36,65.41,66.5,9.97,19,95.5,15000,200,0.8338112505747659,0.9768540970564836,0.966989912975659,0.8826142131979695,0.9273333333333332,0.9182197496522948,0.9044213263979194,GSM5215705,0
ZNF618,ZNF,GSM2111484,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,76567,GEO,0.977,0.0044992499999988,0,34,0.6565484311050478,37,63.84,64.5,10.43,18.5,87.5,2804,200,0.7897388983785112,0.96860947282177,0.9412069307526106,0.921161825726141,0.7900355871886121,0.908235294117647,0.8505747126436781,GSM2111484,0
ZNF619,ZNF,GSM5215625,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,152834,GEO,0.984,0.0672396013749865,0,377,0.9196,36,61.55,61.5,8.38,19.5,95.5,15000,200,0.792983998116489,0.9664487510766582,0.9458790509669432,0.8301549463647199,0.9286666666666666,0.8974358974358975,0.8766519823788547,GSM5215625,0
ZNF620,ZNF,GSM2466617,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77072,GEO,0.997,0.0024147499999993,0,132,0.3101045296167247,36,43.28,40.5,9.9,21,96.5,198,200,0.677344378064993,0.806198347107438,0.7208973993413476,0.9166666666666666,0.55,0.9290780141843972,0.6875,GSM2466617,0
ZNF621,ZNF,GSM2466618,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77071,GEO,1,0.00026237282206,0,1,1,36,23.5,23.5,0,23.5,23.5,1,200,,,,,,,,,
ZNF624,ZNF,GSM5214027,C2H2 Zinc Finger,Gene Regulation,A549,homo_sapiens,145742,GEO,0.987,0.0237090611312719,0,1095,0.6384,40,49.97,47.5,11.93,20,82,7511,200,0.5235959417874377,0.8693289984325826,0.6219061445316086,0.6649572649572649,0.5179760319573902,0.8870445344129555,0.5823353293413174,GSM5214027,0
ZNF626,ZNF,GSM2466619,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77070,GEO,0.992,0.0024424999999993,0,259,0.358695652173913,36,46.79,44.5,10.36,21,96,451,200,0.2818507401395428,0.8022875816993463,0.3985556398137465,0.5714285714285714,0.1777777777777777,0.9050772626931568,0.2711864406779661,GSM2466619,0
ZNF627,ZNF,GSM2466620,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77069,GEO,0.997,0.0047359999999988,0,571,0.1652569941444372,36,40.23,38.5,6.77,21.5,95.5,1433,200,0.8076422393288307,0.935047305635541,0.8525855744220847,0.9801980198019802,0.6923076923076923,0.9654913728432108,0.8114754098360656,GSM2466620,0
ZNF629,ZNF,GSM5215117,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153394,GEO,0.993,0.1060939489633259,0,7859,0.6522,35,50.17,49.25,8.74,21,95.5,15000,200,0.8045399513142533,0.9701098018211034,0.9159457886067806,0.8716461203770849,0.8013333333333333,0.9470338983050848,0.8350121569989579,GSM5215117,0
ZNF639,ZNF,GSM2574764,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,74670,GEO,0.996,0.0259892499999935,0,1132,0.9176,38,58.69,59,10.44,21.5,95.5,15000,200,0.7715449834396299,0.9568117355627808,0.8950178461187891,0.8707533234859675,0.786,0.9145711333103684,0.826208829712684,GSM2574764,0
ZNF641,ZNF,GSM2423698,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179651,GEO,0.997,0.0156472514418519,0,226,0.7242,37,50.57,50,9.88,19,77,5071,200,0.6597774870427944,0.9206635108481264,0.7866765587859661,0.8426966292134831,0.591715976331361,0.9125374127036914,0.6952491309385863,GSM2423698,0
ZNF644,ZNF,GSM2534180,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,102279,GEO,0.993,0.0591419999999852,0,3757,0.9308,35,49.65,49,7.3,21.5,81,15000,200,0.6853232885213587,0.9400944300995944,0.8236585109958776,0.7293606455617628,0.7833333333333333,0.8900606761051719,0.7553841208614593,GSM2534180,0
ZNF646,ZNF,GSM5668508,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,164730,GEO,0.986,0.0766816421471518,0,1770,0.9016,36,55.02,53.5,10.43,21,95.5,15000,200,0.7097736089615004,0.95245197328476,0.8568575440858193,0.8162650602409639,0.7226666666666667,0.9055793991416308,0.7666195190947667,GSM5668508,0
ZNF649,ZNF,GSM2466622,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77068,GEO,0.966,0.011956249999997,0,2275,0.3763829306841273,36,56.23,55,7.64,21,95.5,4301,200,0.9276314077539424,0.9877069185730364,0.9757144607852248,0.9545454545454546,0.927906976744186,0.9779638607315998,0.9410377358490566,GSM2466622,0
ZNF652,ZNF,GSM2534082,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,100486,GEO,0.985,0.111950749999972,0,5936,0.8814,35,48.68,47.5,9.71,21.5,85,15000,200,0.7197900409097095,0.9499069813176008,0.8420608601388389,0.775151924375422,0.7653333333333333,0.917270531400966,0.7702113384770212,GSM2534082,0
ZNF654,ZNF,GSM2423581,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179865,GEO,0.988,0.0896980217391297,0,15602,0.9568,37,48.12,47.5,9.72,20.5,77,15000,200,0.8910877255274694,0.9846396351298736,0.9649202066271578,0.909933774834437,0.916,0.9650340317629788,0.9129568106312292,GSM2423581,0
ZNF655,ZNF,GSM5374626,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,150885,GEO,0.994,0.0180893280088945,0,459,0.3730620155038759,40,44.77,40,11.26,18.5,81.5,2054,200,0.5848677766245254,0.8902113473884338,0.6285955013513547,0.688622754491018,0.5609756097560976,0.931665062560154,0.6182795698924731,GSM5374626,0
ZNF658,ZNF,GSM2828881,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,101891,GEO,0.996,0.0183843726828109,0,238,0.4186558942343004,37,48.72,48,8.73,20.5,79,2715,200,0.775839128731693,0.9682310962445694,0.8917508071665786,0.8828828828828829,0.7205882352941176,0.9588543767648244,0.7935222672064778,GSM2828881,0
ZNF660,ZNF,GSM5215022,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153428,GEO,0.985,0.0219693941714705,0,315,0.8946,36,62.84,64.5,8.84,20,95.5,11015,200,0.8053965809898037,0.9683663434752764,0.956031928159036,0.8614200171086399,0.913793103448276,0.904496469713861,0.8868339938353148,GSM5215022,0
ZNF662,ZNF,GSM2827532,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,102510,GEO,0.994,0.0202177986252986,0,329,0.54,40,49.13,48.5,9.65,20,96.5,5209,200,0.7200517565958634,0.93662759646373,0.7970463794523125,0.837772397094431,0.6641074856046065,0.9508828901968744,0.7408993576017131,GSM2827532,0
ZNF664,ZNF,GSM2423889,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179756,GEO,0.997,0.0412954799559073,0,1115,0.654,37,42.1,41,8.72,15,76.5,15000,200,0.685586053837728,0.9276767478075568,0.8141093823626894,0.8694817658349329,0.604,0.9242266971143864,0.7128245476003147,GSM2423889,0
ZNF667,ZNF,GSM2466624,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73935,GEO,0.996,0.0034599999999991,0,170,0.4213649851632047,36,44.72,42,9.83,21,98,253,200,0.4879500364742666,0.890625,0.6376303784972905,0.75,0.375,0.90625,0.5,GSM2466624,0
ZNF669,ZNF,GSM2466625,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73934,GEO,0.994,0.0032779999999991,0,253,0.2810707456978967,36,52.02,53,9.57,21,97,430,200,0.6947241337812345,0.9392960022482962,0.7737104608367188,0.7837837837837838,0.6744186046511628,0.9411764705882352,0.725,GSM2466625,0
ZNF670,ZNF,GSM2825542,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,101799,GEO,0.988,0.0082819999999979,0,154,0.4012663237039968,37,48.09,48,7.74,22,73.5,2424,200,0.8404119799086317,0.9686631791805874,0.9064371228803068,0.8820960698689956,0.8347107438016529,0.9684260131950988,0.8577494692144374,GSM2825542,0
ZNF671,ZNF,GSM2466626,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77066,GEO,0.992,0.0246889999999938,0,950,0.5821452072822988,36,50.86,49,10.4,21,95.5,4363,200,0.8078965171461245,0.9603298264858396,0.8912513937195471,0.875,0.8027522935779816,0.9485627836611196,0.8373205741626795,GSM2466626,0
ZNF674,ZNF,GSM5215097,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,152975,GEO,0.986,0.0263594103591919,0,417,0.9182,36,65.58,67,9.71,20,95.5,12641,200,0.8426407918668902,0.9776297721207784,0.971462986431016,0.9362416107382552,0.8829113924050633,0.9225181598062954,0.9087947882736156,GSM5215097,0
ZNF675,ZNF,GSM2466628,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77064,GEO,0.953,0.0219124999999945,0,2940,0.337,37,54.99,54.5,8.44,21,95.5,5331,200,0.86769671347632,0.9760930027838928,0.9454454010159076,0.9094488188976378,0.8667917448405253,0.965648854961832,0.8876080691642652,GSM2466628,0
ZNF678,ZNF,GSM5215333,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153245,GEO,0.982,0.0373726789621663,0,391,0.901,36,65.45,67,9.55,21,95.5,15000,200,0.8447651369386175,0.977521078682369,0.966641587731378,0.9216087252897068,0.9013333333333332,0.9238343469446858,0.9113582743511964,GSM5215333,0
ZNF680,ZNF,GSM2466630,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73932,GEO,0.995,0.0297662499999925,0,3291,0.3834,36,44.27,44.5,7.22,21.5,96.5,14528,200,0.8279253327017526,0.9786059216952702,0.9158447169207348,0.8440492476060192,0.8492773571920165,0.9666093971763652,0.846655231560892,GSM2466630,0
ZNF681,ZNF,GSM2466631,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77063,GEO,0.97,0.0044544999999988,0,336,0.5332390381895332,36,51.46,49,11.26,20.5,95.5,631,200,0.6484518897003686,0.905377478784681,0.7906630486912338,0.7166666666666667,0.6825396825396826,0.9127358490566038,0.6991869918699187,GSM2466631,0
ZNF682,ZNF,GSM2466633,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77061,GEO,0.994,0.0130169999999967,0,1116,0.682685162249195,36,57.46,57,10.64,20.5,95.5,3918,200,0.7543333708656152,0.952348482620714,0.8864055206747735,0.8172323759791122,0.798469387755102,0.9162921348314608,0.807741935483871,GSM2466633,0
ZNF684,ZNF,GSM2466634,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77060,GEO,0.993,0.0030207499999992,0,368,0.4246231155778894,36,49.04,48,9.63,20.5,95.5,713,200,0.6984020877491423,0.8911101014690292,0.7802700105951617,0.9318181818181818,0.5774647887323944,0.9255079006772008,0.7130434782608696,GSM2466634,0
ZNF687,ZNF,GSM5215692,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,152926,GEO,0.955,0.589515635883289,0,15014,0.9738,36,66.48,66.5,7.95,21,95.5,15000,200,0.884799138907905,0.9841420634920636,0.9847979189703236,0.9340232858990944,0.9626666666666668,0.9427536231884058,0.948128693368352,GSM5215692,0
ZNF69,ZNF,GSM2466636,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77058,GEO,0.995,0.0021077499999994,0,157,0.388704318936877,36,45.18,42.5,10.09,21,95.5,219,200,0.6503466919052723,0.905813953488372,0.7150489469381214,1,0.45,0.9427083333333334,0.6206896551724138,GSM2466636,0
ZNF691,ZNF,GSM5214837,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145769,GEO,0.977,0.1214624984535721,0,3354,0.9498,36,62.67,63,9.37,21.5,95.5,15000,200,0.802773445739133,0.9697762043592948,0.9455118561969716,0.8990182328190743,0.8546666666666667,0.9072032812099462,0.8762816131237184,GSM5214837,0
ZNF692,ZNF,GSM2423464,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179755,GEO,0.997,0.0920048676330679,0,2037,0.934,37,57.9,59,11.35,21,84.5,15000,200,0.6995520313272258,0.9325661063814304,0.8450359967512263,0.7369682444577591,0.82,0.8834073343200132,0.7762701167560745,GSM2423464,0
ZNF695,ZNF,GSM2466635,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77059,GEO,0.997,0.0130692499999967,0,532,0.842,36,52.48,52,8.93,21.5,96,8564,200,0.6070583572540698,0.8968477550915113,0.7660215887796294,0.7362045760430687,0.6382730455075846,0.8728004022121669,0.68375,GSM2466635,0
ZNF696,ZNF,GSM5214437,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,146147,GEO,0.973,0.0133718350508836,0,340,0.4256505576208178,39,42.9,40.5,8.11,20,74.5,1070,200,0.621749409776856,0.860471952480386,0.6882457787996524,0.8666666666666667,0.4859813084112149,0.9387755102040816,0.6227544910179641,GSM5214437,0
ZNF697,ZNF,GSM5214050,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145573,GEO,0.992,0.0687541127083735,0,1395,0.9396,34,62.9,63.5,9.38,21,95.5,15000,200,0.8237091002135313,0.9748182474375632,0.9617993818454972,0.898110661268556,0.8873333333333333,0.9159884484116566,0.8926894701542589,GSM5214050,0
ZNF699,ZNF,GSM6372198,C2H2 Zinc Finger,Gene Regulation,K-562,homo_sapiens,163671,GEO,0.985,0.0147444636114466,0,331,0.2610088070456365,36,41.92,39.5,7.66,20.5,75.5,1240,200,0.6698517424800629,0.9096570028583096,0.7290870413707675,0.8295454545454546,0.5887096774193549,0.9426585577758472,0.6886792452830188,GSM6372198,0
ZNF7,ZNF,GSM5214321,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,145297,GEO,0.988,0.1232362271848575,0,2261,0.9194,36,62.02,62.5,9.62,21.5,95.5,15000,200,0.7569509916962552,0.9564677361853832,0.9225744181430542,0.8225602027883396,0.8653333333333333,0.8880371660859466,0.843404808317089,GSM5214321,0
ZNF70,ZNF,GSM5330849,C2H2 Zinc Finger,Gene Regulation,SK-N-SH,homo_sapiens,147044,GEO,0.974,0.0290938436418842,0,1941,0.7652,40,53.57,53,12.51,15.5,83,15000,200,0.5590051073700402,0.8699447943872586,0.6937499397532425,0.7312894499549143,0.5406666666666666,0.8767636409039831,0.6216941356841702,GSM5330849,0
ZNF700,ZNF,GSM5215466,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,152905,GEO,0.973,0.0146359903056715,0,525,0.5936413313462494,40,45.08,43.5,8.4,21.5,75,2006,200,0.3342785228461387,0.8173858934433618,0.4271839878747977,0.5925925925925926,0.2388059701492537,0.9027196652719666,0.3404255319148936,GSM5215466,0
ZNF701,ZNF,GSM2938898,C2H2 Zinc Finger,Gene Regulation,MCF-7,homo_sapiens,85793,GEO,0.995,0.0160922750335132,0,990,0.8452,37,54.51,55,10.61,16.5,89.5,7932,200,0.6293650591517481,0.9142450156860809,0.7850937059031537,0.6909975669099757,0.7162673392181589,0.8812592959841349,0.7034055727554179,GSM2938898,0
ZNF704,ZNF,GSM4634555,C2H2 Zinc Finger,Gene Regulation,MDA-MB-231,homo_sapiens,165743,GEO,0.994,0.0032666216816568,0,59,0.7150537634408602,33,41.8,39.5,9.34,17.5,72,183,200,0.6876711178063684,0.9313517338995048,0.7517359059641956,1,0.5,0.9485714285714286,0.6666666666666666,GSM4634555,0
ZNF705G,ZNF,GSM2466638,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77056,GEO,0.997,0.0024144999999993,0,134,0.3505535055350554,36,42.85,40.5,9.29,21,95.5,185,200,0.7344121619171008,0.8850796716562047,0.7794807901824039,1,0.5789473684210527,0.9375,0.7333333333333333,GSM2466638,0
ZNF707,ZNF,GSM2424049,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179387,GEO,0.996,0.0220014206877162,0,565,0.3722,38,47.45,47,8.39,20.5,76,5208,200,0.8001572831615613,0.954781105472678,0.867655154177349,0.8622881355932204,0.781190019193858,0.9626226769680518,0.8197381671701913,GSM2424049,0
ZNF708,ZNF,GSM2466640,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73930,GEO,0.993,0.0041639999999989,0,446,0.5732519422863485,36,55.49,54.5,12.46,20.5,98,1654,200,0.5969937995575708,0.9008710046721744,0.7443169031946282,0.7238805970149254,0.5987654320987654,0.89375,0.6554054054054054,GSM2466640,0
ZNF709,ZNF,GSM5215570,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153080,GEO,0.984,0.0784861169927512,0,1317,0.9198,36,64.19,65.5,10.14,21.5,95.5,15000,200,0.8099867082870092,0.9672208385222084,0.9407372633393676,0.8847957133288681,0.8806666666666667,0.9102072141212586,0.8827263615101905,GSM5215570,0
ZNF71,ZNF,GSM2423047,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179425,GEO,0.996,0.055850074462916,0,303,0.8702,40,60.23,62,10.74,21,88,15000,200,0.7695452209868977,0.9532914413254356,0.9067637493037684,0.8503827418232429,0.8146666666666667,0.9084153817573845,0.8321416411304052,GSM2423047,0
ZNF710,ZNF,GSM5215732,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,152808,GEO,0.982,0.1186585898357077,0,2431,0.9474,36,57.52,57,10.72,21.5,95.5,15000,200,0.6811233947657933,0.9320657172526332,0.8414050703393536,0.7948529411764705,0.7206666666666667,0.8835502168835502,0.7559440559440559,GSM5215732,0
ZNF711,ZNF,GSM2741765,C2H2 Zinc Finger,Gene Regulation,MCF-7,homo_sapiens,84930,GEO,0.991,0.0137179999999965,0,169,0.8974,40,66.29,69.5,12.03,9.5,87,5670,200,0.7765685381457275,0.9396459739027506,0.9129272249611076,0.9221052631578948,0.7724867724867724,0.9015421115065244,0.8406909788867563,GSM2741765,0
ZNF713,ZNF,GSM5214817,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,146234,GEO,0.985,0.0225263411650323,0,202,0.889,36,60.36,61,9.64,21,95.5,12103,200,0.7415821601211866,0.9515903230173378,0.903732329059564,0.8152610441767069,0.8388429752066116,0.8855373013735524,0.8268839103869654,GSM5214817,0
ZNF714,ZNF,GSM2466641,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77055,GEO,0.969,0.0033292499999991,0,350,0.7228315054835494,36,56.33,57,11.91,20.5,95.5,896,200,0.7572097629138298,0.9514603174603176,0.8859880787202159,0.8333333333333334,0.7777777777777778,0.9227272727272728,0.8045977011494253,GSM2466641,0
ZNF716,ZNF,GSM2466642,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77054,GEO,0.997,0.0044542499999988,0,304,0.4879393521709166,36,42.92,41.5,8.93,21,96,1365,200,0.519616055148339,0.8361369704476006,0.6069608874361423,0.6868686868686869,0.4963503649635036,0.883177570093458,0.576271186440678,GSM2466642,0
ZNF720,ZNF,GSM5215681,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153232,GEO,0.994,0.0169340467915593,0,188,0.8784,35,59.51,60,9.28,21.5,95.5,9065,200,0.7344326299006689,0.952657577685474,0.9026224630550636,0.8356481481481481,0.7960308710033076,0.8869685447632216,0.8153585544889893,GSM5215681,0
ZNF724,ZNF,GSM3402714,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,128246,GEO,0.996,0.0104505267642519,0,303,0.5378868729989328,36,40.79,39,11.6,7.5,96.5,935,200,0.5143515600264804,0.8505842861109008,0.5853227038856648,0.9090909090909092,0.3191489361702128,0.928495197438634,0.4724409448818897,GSM3402714,0
ZNF729,ZNF,GSM3402715,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,128245,GEO,0.996,0.0104992210255341,0,171,0.4251968503937008,36,45.19,42,10.77,7,96.5,506,200,0.6932009250930935,0.9341574967169316,0.7599078538394439,0.9333333333333332,0.5490196078431373,0.9483471074380164,0.691358024691358,GSM3402715,0
ZNF730,ZNF,GSM2466643,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77053,GEO,0.991,0.0043914999999989,0,517,0.4622823984526112,36,50.68,48.5,12.35,21,95.5,1438,200,0.3760277209400514,0.8078321540880503,0.5047473368098776,0.7674418604651163,0.2291666666666666,0.8780241935483871,0.3529411764705882,GSM2466643,0
ZNF736,ZNF,GSM2466644,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77052,GEO,0.988,0.0220409396595284,0,967,0.4111610006414368,36,51.16,51.5,6.04,23.5,81.5,1533,200,0.7480731039565219,0.9008524001794528,0.822693479135948,0.9043478260869564,0.6797385620915033,0.9330357142857144,0.7761194029850746,GSM2466644,0
ZNF737,ZNF,GSM5214797,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145805,GEO,0.986,0.0823023835133124,0,589,0.878,36,61.62,61.5,8.69,20,95.5,15000,200,0.7600251548325355,0.96453671263511,0.9363350057494256,0.8326898326898327,0.8626666666666667,0.8885967009323452,0.8474132285527177,GSM5214797,0
ZNF74,ZNF,GSM2466647,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77049,GEO,0.996,0.0025214999999993,0,185,0.3655462184873949,36,44.6,41,10.74,21.5,95.5,363,200,0.6765449125436008,0.8845950797170309,0.7161531316743321,0.9,0.5454545454545454,0.946875,0.6792452830188679,GSM2466647,0
ZNF740,ZNF,GSM5214131,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145493,GEO,0.994,0.0446184738654542,0,1223,0.9286,35,60.91,61.5,9.31,20.5,95.5,15000,200,0.8015262691410758,0.9651073864972948,0.9306131847793272,0.8636065573770492,0.878,0.9097831102907245,0.8707438016528926,GSM5214131,0
ZNF746,ZNF,GSM3402720,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,128196,GEO,0.991,0.0092482761415364,0,116,0.6020408163265306,35,50.04,42.5,16.03,17,95.5,484,200,0.6906401938035179,0.9020928899082568,0.717083888700816,0.875,0.5833333333333334,0.950413223140496,0.7,GSM3402720,0
ZNF747,ZNF,GSM2827587,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,101721,GEO,0.986,0.0084004999999979,0,143,0.4696228044917938,37,49.97,49,8.45,22,76.5,3344,200,0.7798223496452095,0.951041661759094,0.8616264078402808,0.8955223880597015,0.718562874251497,0.9575799721835884,0.7973421926910299,GSM2827587,0
ZNF749,ZNF,GSM2466646,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77050,GEO,0.986,0.0035197499999991,0,250,0.42,36,51.21,49.5,11.13,21,95.5,463,200,0.6110385224571795,0.9258084480891228,0.7674896492004953,0.9130434782608696,0.4565217391304347,0.9174311926605504,0.6086956521739131,GSM2466646,0
ZNF750,ZNF,GSM1387027,C2H2 Zinc Finger,Gene Regulation,keratinocyte,homo_sapiens,48799,GEO,0.949,0.1068164999999733,0,10893,0.9662,38,49.06,48,9,21.5,80,15000,200,0.7461431930247787,0.960030754272848,0.8670834239665315,0.8170212765957446,0.768,0.9243823309208884,0.7917525773195876,GSM1387027,0
ZNF75A,ZNF,GSM2574809,C2H2 Zinc Finger,Gene Regulation,MCF-7,homo_sapiens,77257,GEO,0.991,0.0212142499999947,0,1932,0.940132513014671,37,58.87,60.5,10.02,20.5,84,4140,200,0.7800964502528264,0.952897272704036,0.9295207218172512,0.8695652173913043,0.821256038647343,0.9080206033848418,0.84472049689441,GSM2574809,0
ZNF75D,ZNF,GSM2466648,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77048,GEO,0.984,0.0409037499999897,0,3344,0.4928,37,47.46,47,8.49,21.5,95.5,7754,200,0.9005942378154691,0.9876127227899903,0.9643684641019212,0.9132653061224488,0.922680412371134,0.971326164874552,0.917948717948718,GSM2466648,0
ZNF76,ZNF,GSM959052,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,36764,GEO,0.97,0.0467052499999883,0,2220,0.6828,38,52.82,52,7.72,32,83.5,15000,200,0.7928140790876841,0.9750972117558402,0.916786605741329,0.8729121278140886,0.8013333333333333,0.9305229142185664,0.8355926312130691,GSM959052,0
